probe,ref_mean
cg08015278,0.6174969086456572
cg11952839,0.7880235538522382
cg21870640,0.1715545090143795
cg22542139,0.8445578503478816
cg02430430,0.38735924807355604
cg19284751,0.47231283329875096
cg23250085,0.7746458873032045
cg09953520,0.6354875776698161
cg13542368,0.8727243625354183
cg06531741,0.9353592456679332
cg10970349,0.8857299748229361
cg08929197,0.5578837427510719
cg27072025,0.5717309897409756
cg12068257,0.6628279974664492
cg03980370,0.8826788862628584
cg03211593,0.3939939514743061
cg13599613,0.5577020034615585
cg06707663,0.519586210860669
cg26340740,0.5592703457119577
cg16318112,0.05427528159218023
cg19550034,0.8551595234821284
cg01559259,0.7480823568450211
cg14152591,0.37855079011878
cg02964555,0.48251045813952087
cg19935471,0.6196961876987175
cg00523241,0.8505356269622434
cg00305229,0.9177032118291569
cg19663246,0.6694453935254832
cg18289141,0.13619793710578224
cg06472341,0.3739663257581749
cg07004999,0.4528010246762358
cg26402555,0.16049434474792862
cg02389590,0.6647309616328275
cg13733008,0.9156433705168722
cg09044186,0.9713061246211452
cg10622911,0.6860096989825755
cg04904099,0.16684666091465775
cg17050756,0.6030000996049488
cg18145759,0.4483299161338042
cg02613108,0.42621214791490464
cg17534654,0.9144744217241417
cg06073535,0.9872743544290685
cg09247695,0.5591569846415855
cg05233324,0.5363225555064356
cg00838415,0.5914426408571458
cg12510087,0.626574999306225
cg27519622,0.05799495968025088
cg13619074,0.6402601733849584
cg17591188,0.8562553483395642
cg13415865,0.8616458441542426
cg20985560,0.8282041877349782
cg24285903,0.8528288190267515
cg19503249,0.8848161204910553
cg25193494,0.8457003801952889
cg08655800,0.7624547497511917
cg14879948,0.27149614986111076
cg05719612,0.8638330948955869
cg11124021,0.9788665437546411
cg08888905,0.8281914255871682
cg05792494,0.4750327985046679
cg08679180,0.5311603485094838
cg02186444,0.6952811685831419
cg20168927,0.33446821589448794
cg15094236,0.2444523132396989
cg23391173,0.901188939402534
cg18556455,0.8630371891971432
cg13985445,0.3102690897698565
cg04113436,0.8340617495716705
cg18771300,0.6469366672720542
cg00005619,0.6127887500190757
cg18086416,0.2337773807228605
cg26724967,0.7676985299230896
cg06100807,0.07710870449305433
cg00689340,0.5730202033314294
cg15305521,0.8029479645812642
cg21206147,0.45676334877721386
cg05979484,0.2700140701979162
cg17082225,0.7747779527346527
cg24568579,0.3439803580944769
cg23291136,0.08601583300511832
cg14295437,0.9047144587241517
cg13194260,0.8412112139698518
cg17176470,0.45186680303152804
cg08770961,0.7784776495635253
cg10498429,0.21559139379925682
cg01517384,0.4582774585876666
cg07377178,0.49623141606027543
cg11858213,0.6311739786831014
cg21047695,0.6188166863737207
cg20925462,0.24582540042010545
cg27631724,0.6745670793007307
cg15069551,0.8518553066582427
cg20764358,0.907169357885219
cg15805567,0.8517649004118782
cg21875980,0.5570430049395612
cg04482712,0.8797488158019625
cg04252928,0.747586206607062
cg26015133,0.8935003761825825
cg03543593,0.6546644077987654
cg00130693,0.6566576649842126
cg26482609,0.9287164120025537
cg23014487,0.6777471021139173
cg23003720,0.08255571377820461
cg02707152,0.3277088303241533
cg24616382,0.8207970270560709
cg03094796,0.8214294635522494
cg00793719,0.6001900071644686
cg23995446,0.19936381711562162
cg07066907,0.6642086963728895
cg25325636,0.7797920126240552
cg21747160,0.5224298182414118
cg13904214,0.4500375843018124
cg25042075,0.24709968018204084
cg26434983,0.3198468206636349
cg04071104,0.9583836626089248
cg18852817,0.7173722949852889
cg06006623,0.906071797380538
cg04022194,0.8092394455372869
cg02964065,0.7319252908336732
cg04197844,0.9257440517211526
cg07016556,0.2669265504234305
cg23397325,0.8502217704158894
cg18761696,0.9646871499166246
cg21463605,0.693391180453545
cg08460198,0.7984143086060499
cg07559992,0.9164123402177545
cg24574963,0.71758586022147
cg01862160,0.35702174802053543
cg23172400,0.3961150114311024
cg03291396,0.2242246512333383
cg17272843,0.21487843445439697
cg07217954,0.30539866893612416
cg20640432,0.04442969117273809
cg22545206,0.6148080188277998
cg07168142,0.9665936699054981
cg01946191,0.42202019020409
cg23118730,0.25278773882783245
cg01303183,0.8908329661810044
cg02627403,0.5665076636139798
cg15429214,0.8123471401385457
cg02247863,0.7917558276924118
cg03957547,0.9136354361533386
cg24211157,0.389605321443107
cg14254422,0.9444153114334456
cg11782250,0.7664442063754624
cg05243560,0.8932310060965607
cg19593490,0.1727625882783489
cg03079497,0.128267268433843
cg26282047,0.5814084088636606
cg24578937,0.408849960888715
cg24620635,0.8925787129171149
cg09914444,0.777161848072228
cg05915866,0.4686187030112162
cg23867673,0.8120726237989286
cg04354002,0.6806423836790303
cg09940267,0.9213773726172703
cg13078847,0.8836638476079259
cg07417745,0.5204192731954255
cg17158414,0.5913005797473756
cg01539133,0.2823304473441523
cg23780947,0.38117905092000415
cg24601030,0.8455909317129559
cg26125600,0.6691032688589397
cg27301230,0.63507991326672
cg05684528,0.5178803600318371
cg20022454,0.8481443536206621
cg17095147,0.7909952261331887
cg20989215,0.8802933169431612
cg13475704,0.8451671951580986
cg04145937,0.9143059035461778
cg16726706,0.9270905605518183
cg05544413,0.7913341352417815
cg05062820,0.1878786116550496
cg06454760,0.2324333274722793
cg10364249,0.8450046381859582
cg13939204,0.17120541301285752
cg21703322,0.25001611105128746
cg00988037,0.6964159437531338
cg03498697,0.12884849135993762
cg02291020,0.19360153126518093
cg26683398,0.4971659990805048
cg05225634,0.9226504213970312
cg27507681,0.27575074342253086
cg07090813,0.34517097205464164
cg00192026,0.7239939713305078
cg15870857,0.805735362184688
cg19087971,0.7850625515651531
cg15699243,0.9469656625676667
cg13853761,0.9219977292628082
cg10875695,0.8538446847816757
cg21656205,0.47336812155980484
cg01437135,0.8761340407262105
cg03042477,0.41151593925576946
cg09677945,0.12868106220274889
cg22502625,0.8378020206839955
cg24301247,0.9007538249961036
cg00839584,0.6590895470274033
cg19088912,0.8651825698574778
cg24940370,0.7843977770021036
cg13533070,0.6721124702190625
cg14480035,0.7628349324475497
cg10001374,0.8389597251980861
cg01879048,0.9287043433289733
cg08504662,0.30687880026009107
cg27240020,0.10663471126021688
cg24996440,0.765716359904286
cg23838005,0.247973431112058
cg22559329,0.11182078470550977
cg08156120,0.718833627988544
cg27664496,0.2851438667219946
cg00099766,0.23991963851053885
cg09328362,0.7379683331959191
cg23268322,0.9174054520215275
cg06469229,0.2766197832146454
cg05429448,0.2855454067013481
cg15703756,0.8007365337529978
cg01335980,0.823736029095923
cg08925046,0.7461906269974216
cg19925780,0.8239349264046967
cg15157453,0.7879519764090661
cg14480095,0.5906079277636896
cg18149485,0.31769760942485314
cg19273683,0.5885528524867798
cg10092198,0.8542764375902393
cg11223361,0.8501987938998026
cg20619695,0.39570181878647553
cg05192452,0.1990605081955067
cg10284755,0.8663505524171432
cg15909232,0.36915688971371846
cg15719903,0.7773977049989238
cg25921112,0.39033610955738957
cg06829584,0.6605884380519508
cg09803321,0.6673266500645588
cg10444491,0.7512255525053737
cg15552461,0.359301349591585
cg20365618,0.6824824520808518
cg23104954,0.23969729197880119
cg08428878,0.8841055489519297
cg08406714,0.9361494415087195
cg05880829,0.858265960955403
cg12458970,0.12920747070605063
cg03720043,0.08512475205867866
cg24319836,0.6978531898972998
cg15001636,0.8022817128483875
cg04457794,0.8852361752092412
cg17125699,0.13319198471311433
cg05358404,0.7928136471837306
cg25817244,0.4392662100818201
cg01493678,0.8122971155379493
cg14539210,0.7349314950854192
cg08146841,0.7383893441347105
cg03893150,0.08255177770039346
cg08590069,0.7019413275951288
cg09068993,0.07527985274800801
cg24291500,0.13943998124717968
cg08542473,0.9436726354197869
cg12731092,0.9254362758676735
cg26748794,0.17051732912166734
cg01422274,0.3767689710123677
cg17586988,0.6361998117730489
cg22127114,0.9595777993344671
cg22150661,0.5725405567288743
cg14049470,0.1652042956405715
cg15417249,0.42913727060625584
cg14488466,0.2385994856168543
cg14611767,0.5733020898758973
cg23719534,0.9449810122175395
cg04204221,0.739630444809445
cg03054255,0.8962815360442692
cg09309261,0.22560809974349375
cg11957400,0.4870093424997144
cg10916429,0.11155740226966937
cg17077610,0.42706756195985274
cg25744277,0.8202991750522733
cg15890754,0.29473937173339737
cg06750038,0.6834118962063456
cg23120541,0.5534651034467066
cg16592586,0.15391350054815994
cg17475857,0.5108646926930154
cg15581429,0.7619646097273519
cg03464366,0.9474141710728485
cg17128312,0.7684712612372406
cg18912728,0.29490761265343235
cg24577933,0.27910034242037396
cg26546864,0.13306533471123463
cg21806273,0.4349626929805622
cg09428340,0.7350712344270967
cg17812664,0.56499521235495
cg15202213,0.24999358340071384
cg10503133,0.7551343369069955
cg05203346,0.9071903480325214
cg20554277,0.805398259321676
cg09473745,0.2204551767189207
cg09904296,0.1684076245824985
cg23710960,0.1656207517155996
cg00581154,0.8525921629321305
cg22850128,0.8849353452917501
cg03455316,0.7216492243971566
cg04034685,0.7460545059919137
cg20778958,0.18491628116203995
cg01896807,0.6644960350498235
cg04137576,0.7635295312431919
cg11299264,0.17214755473873097
cg27097762,0.844351241045284
cg07251046,0.809610826363668
cg07392085,0.10965481582402088
cg16766914,0.8108123697590979
cg19870284,0.6376399881792034
cg15392111,0.1725700507330282
cg07312357,0.8207159629981257
cg21624359,0.7216604202079899
cg24388424,0.23355725856466678
cg10228555,0.487717592930286
cg11353250,0.13897879661819795
cg24571822,0.5082103498342778
cg19369955,0.286335854304777
cg00024198,0.9503143164830756
cg05927817,0.8389942410047098
cg26844213,0.6476884685972746
cg22048216,0.37820755193482963
cg06634590,0.820598636766205
cg00910015,0.9505814586782287
cg12060123,0.8840441019955784
cg19494591,0.7027930134020638
cg23711873,0.4049886197529813
cg02345747,0.290237886144482
cg13610455,0.8516478584258382
cg17271145,0.18295765737393352
cg12344107,0.8395755140798808
cg18634538,0.7208911627072508
cg02607130,0.9585713284837274
cg17432857,0.8124350265022906
cg21708738,0.8516778428789881
cg26362197,0.4263223672382633
cg08975917,0.8054925170818141
cg12658374,0.6809848563350791
cg14987175,0.9378388171838883
cg09696159,0.2839535441276692
cg25580656,0.9199192345258633
cg27098470,0.1780327994226917
cg22870256,0.025218343083105815
cg00537673,0.8723632604213534
cg19878076,0.9256995318055906
cg19429405,0.543645697218975
cg18415252,0.13470701300262633
cg01444801,0.9591021195550661
cg20949306,0.9749061773495948
cg18002602,0.36214381863295014
cg25426867,0.8649527143053316
cg04949153,0.49224183512744013
cg26157803,0.21874528351420908
cg01840419,0.2793519218192871
cg18187658,0.7621680895824515
cg21495704,0.45783769838178684
cg23652987,0.8807665085381973
cg27566805,0.8340905588147232
cg03523630,0.46268961566629
cg04331601,0.5093071833419048
cg10764440,0.8386117525056613
cg19830657,0.23165510422620006
cg13084458,0.10446717980131047
cg17944412,0.22650866557713406
cg06092869,0.6927795162495529
cg01966117,0.8401419884535517
cg14190975,0.9342111758977975
cg22904815,0.51872010330248
cg01584104,0.060315207549543504
cg14740860,0.8402160701606385
cg03784048,0.13043064664040704
cg10077239,0.36015527886257875
cg27010159,0.24418103887395867
cg08926571,0.9148975615612268
cg23614125,0.890157185443207
cg18591489,0.8858851711076993
cg18889092,0.8153163863638909
cg02863594,0.40789501713693355
cg02044327,0.18420720812242836
cg09293718,0.9109393262816413
cg01403058,0.871829251937137
cg21581415,0.7002472508634209
cg20324262,0.30521816761596926
cg02258534,0.727586517495015
cg18847227,0.6987954174414064
cg05576845,0.79111170907598
cg02367256,0.7438379069265356
cg10348972,0.6579500077217393
cg25313204,0.4782704298546971
cg18903093,0.8147590905663968
cg10374813,0.7696360488925642
cg12227660,0.8665204325255593
cg07906484,0.7152086883067794
cg19589317,0.5992426817285844
cg24006126,0.1295001624501396
cg15999356,0.7936990740849625
cg19495308,0.575680274692512
cg02325869,0.9201762360640989
cg27421267,0.6946706035630045
cg24772412,0.640417357760583
cg09404617,0.39315435335492427
cg04614155,0.5239385447274868
cg25844921,0.8607493387243951
cg07942040,0.8819349446898327
cg23684449,0.5503334315876364
cg14850945,0.7095198348105809
cg27511599,0.47048155106698475
cg21968765,0.354296654510249
cg12486533,0.22032970297237653
cg04784251,0.9407668197013934
cg17886303,0.8656825077470615
cg01212284,0.6497703568981985
cg21205031,0.7116111831306936
cg11790527,0.8360957514793748
cg16006004,0.7248562096346285
cg17828057,0.47061144414238165
cg05644462,0.8748710135011458
cg05055766,0.07242315097256125
cg01751992,0.6482500239310417
cg08608892,0.5271758479452082
cg11381281,0.9802271188570438
cg16674433,0.7699230184976936
cg11982805,0.899861458683102
cg19569170,0.9535707828899729
cg07387286,0.7493290098898099
cg27387030,0.3245522134001956
cg08333616,0.3736979154251933
cg02643782,0.22822634175384396
cg01841471,0.7216263361662731
cg10166283,0.036279739202381485
cg05390473,0.8274155024897357
cg05473536,0.617839672806409
cg11580704,0.20527167983897268
cg03728296,0.2981210017531518
cg00232679,0.7675860740421946
cg04910970,0.4866513008558101
cg23493018,0.786741696133407
cg02970545,0.9194060111338247
cg18507732,0.6914309040304396
cg05601456,0.18732053142777494
cg07336099,0.749031123320482
cg06687489,0.2691098612778553
cg08104568,0.5547438283993551
cg00434535,0.8889199782353517
cg23509665,0.9284612820599432
cg14356550,0.6156798812705512
cg15561453,0.8327266043384481
cg22047013,0.7151249702066605
cg26175343,0.9115295667286135
cg00066854,0.4802509878123952
cg14781394,0.3240165338181957
cg15375321,0.3836365067950501
cg10365769,0.7574346388044294
cg07503211,0.9610517623698114
cg02856688,0.5055089899776195
cg05730092,0.7928308840791785
cg03751944,0.8761303970198693
cg14409746,0.8939955696105233
cg00170487,0.8772779764090348
cg04351156,0.5688678097988333
cg24598495,0.4650550029781023
cg00011924,0.44573335738114034
cg08498585,0.8249420128834156
cg16198990,0.11355510102769496
cg06764173,0.05717390096607291
cg14855972,0.21635899105534548
cg10385390,0.41642714737322806
cg03388025,0.2629480229261245
cg06857116,0.613883409354793
cg26413691,0.7654760266836599
cg24473594,0.8645544439892981
cg22669656,0.8423275099940465
cg11565512,0.8668401920895947
cg03798942,0.2400507403729692
cg12276019,0.27131105238006675
cg10168494,0.34877598248789965
cg14549951,0.8100468653462836
cg15624624,0.8002717944438988
cg03097995,0.601056340593772
cg27027375,0.6698723188569697
cg22036966,0.174735293363985
cg02663823,0.8818328380685949
cg22452230,0.46694004699438435
cg15961455,0.5791305233216286
cg04227922,0.16557041080366167
cg04948649,0.6348757828387304
cg20792436,0.95401556494521
cg04914198,0.8713017503437436
cg21012139,0.7841268166661913
cg09539538,0.8304454893131415
cg07971790,0.8189433413190415
cg20729768,0.48791454364849085
cg11168423,0.9462507453760709
cg10554264,0.37891127655256457
cg16051228,0.6924715216031478
cg18658096,0.01959253965337056
cg15769279,0.9178047516818821
cg23352722,0.2821331126008468
cg23036405,0.2514131598626672
cg14080048,0.6208298736655402
cg04336379,0.22449721309314702
cg17705041,0.3759173361248666
cg08672956,0.8045242918822633
cg12504187,0.013841957355261428
cg06947286,0.3723883148603466
cg02307597,0.8140739398517881
cg14553881,0.21935987533504075
cg26935168,0.5916948350955791
cg15526535,0.8010266281376159
cg17476389,0.9625696181174495
cg06619959,0.6752543882438462
cg07258695,0.9239496109231444
cg03124858,0.818315643914855
cg18557149,0.5220303294715603
cg09511421,0.5290595697878492
cg23012310,0.8793128292730125
cg09477447,0.9252745522397018
cg06677890,0.2602722956583934
cg26686361,0.6499299777154673
cg27305917,0.5636389098399999
cg17444738,0.22393373838707345
cg25423752,0.16922019978312206
cg12959079,0.4822408264211709
cg26721382,0.7004800319998127
cg01993552,0.886258928382715
cg11852404,0.8084072343507074
cg00466249,0.6803448472469958
cg24023489,0.6436622706858419
cg10741760,0.1855727179088958
cg15683970,0.33451042841279854
cg13943068,0.7594942202735044
cg17523945,0.73126521515994
cg13210763,0.7348065371511039
cg14830846,0.9137116026525617
cg17827670,0.15217236488252156
cg01243072,0.6275669015182199
cg06688763,0.6256881348804445
cg23361290,0.8963536843003168
cg19674851,0.5784917317190486
cg21006256,0.26157269467222743
cg14630001,0.6098512939305414
cg19326244,0.16777391862047733
cg27333706,0.44146010758943066
cg21544805,0.8170255924564869
cg27615366,0.6431131160674338
cg05327844,0.871186745150806
cg26348487,0.1809419602610266
cg01337940,0.28926572653054583
cg15721243,0.4398186560816175
cg18251191,0.18180804236228484
cg02452639,0.8643616934283174
cg22005565,0.9356954888001093
cg22828110,0.28987810255628327
cg02916332,0.8133977480211191
cg17904367,0.7852473584233078
cg00466436,0.8179388614907408
cg18954719,0.9209204056014925
cg15377871,0.6138464882411688
cg18200150,0.7200978189384735
cg05853130,0.756665075338794
cg02106682,0.7815925964429896
cg06312789,0.25847811039031415
cg07344338,0.6695139084873131
cg26844459,0.28165535654422247
cg26464945,0.639501616872898
cg02539153,0.6090710934072989
cg06055249,0.2977653572065313
cg02296627,0.7618200425859509
cg18220816,0.6606153782064971
cg18865445,0.5042892419482546
cg07917528,0.9321799083636069
cg24503056,0.0746286878504075
cg06866208,0.8984802112146085
cg12099325,0.9188452521894839
cg19504184,0.3612276173884241
cg17185202,0.822210522276596
cg24687529,0.5270379151304491
cg02497019,0.25274884891991184
cg19716816,0.3201294754194075
cg15371711,0.08217222409161656
cg12708109,0.8179498072237978
cg20996314,0.8172389551043948
cg02380595,0.17618052265642475
cg06642626,0.7106124473279775
cg25976440,0.33585886291149675
cg00164335,0.0685574397161436
cg21063296,0.5597064745217578
cg10154597,0.6816361513946392
cg23475474,0.7979282886659544
cg02929681,0.8886772316857653
cg18045195,0.6928560222603114
cg16414149,0.2888302130434365
cg12488111,0.46368502630853403
cg17113968,0.3307862681269165
cg27310219,0.8780356111878427
cg15101392,0.907778162495847
cg01050010,0.3516518740466609
cg16580197,0.38625918089277356
cg25608555,0.7993992302889034
cg14773235,0.8185961591488874
cg00898374,0.8756765567287534
cg18825531,0.2419114268702954
cg22642718,0.903921180056395
cg14304364,0.09660531787635822
cg15986919,0.513696235770156
cg06496041,0.7951123650568908
cg02290969,0.34351195251451383
cg06753787,0.5910982466761625
cg24505687,0.41346745893140086
cg08491668,0.2904082127784128
cg01132568,0.8798813665341682
cg24431734,0.7327012214441646
cg16205850,0.9427279754671494
cg00128517,0.4870858914736177
cg19565262,0.4885907703546869
cg04622024,0.48022861597043925
cg27597392,0.23703822241651581
cg07185854,0.8129733741967331
cg22968401,0.5076922834307968
cg21671476,0.34868479537764585
cg23021268,0.8488250971673682
cg18300008,0.8787452220541939
cg03459415,0.8234230092306215
cg20184247,0.8819948098439945
cg06768944,0.021027115144301712
cg21992932,0.4856452288568779
cg11185456,0.8683422435186744
cg18854666,0.6776924251551038
cg24126849,0.8954963574805226
cg09496303,0.8382109387824187
cg00964751,0.8190787809439628
cg11684450,0.834831250692315
cg12542255,0.3197008981759437
cg03349582,0.35117560776431705
cg16564525,0.5213172965338225
cg02385593,0.9727152905656065
cg02253535,0.33602625472664754
cg24322366,0.641835839735299
cg21488617,0.6134004616562322
cg22821947,0.11498402780185085
cg09028855,0.8945702159515172
cg24060527,0.9810791495007328
cg15704521,0.6255103204792337
cg16305292,0.6927307348335796
cg11124420,0.9318510202140731
cg15290848,0.9128764481853189
cg06267200,0.3533827234712233
cg26839652,0.8247022998725909
cg26761618,0.5626355311755006
cg07668993,0.15925950584677961
cg25319279,0.8430923110121965
cg20633875,0.4574316485435181
cg17147471,0.36405034774804235
cg02052956,0.6733860740793188
cg20117369,0.30904742256682816
cg09115620,0.26940115483538307
cg26121234,0.7855062879291839
cg09833249,0.7805493978850655
cg24849091,0.7864974469086836
cg11315449,0.6361079428354255
cg20653955,0.44689452208230246
cg19094530,0.89555305019442355
cg21218636,0.1000772513674496
cg03389133,0.8990563203794315
cg12194727,0.9736018448550992
cg09001761,0.9248651021410914
cg07513657,0.611322286632846
cg07549715,0.6193938899820475
cg21685770,0.5427318119989942
cg18814344,0.4637376603657544
cg20146909,0.8154585541635737
cg27337902,0.7700289221686408
cg14476700,0.25381601253107494
cg00563926,0.28222050830623446
cg12048965,0.5746347665398337
cg18224942,0.6153798746853909
cg00853940,0.18274218188409572
cg13641903,0.47398485294462284
cg00008629,0.483086248586499
cg17262328,0.02636806666232678
cg23314014,0.8893927363574449
cg14118062,0.08513914808826331
cg17527195,0.8504988677127103
cg15986413,0.2489139430999917
cg11584690,0.2636438389885474
cg25859972,0.40212674238266494
cg15995695,0.15156115891161534
cg25663770,0.1294785418194506
cg13403503,0.7081161943567986
cg27642528,0.2515154500582478
cg17898124,0.7844571601432306
cg20664445,0.953525026174935
cg25573386,0.8028440071457584
cg00359661,0.2950229185010484
cg26995224,0.666900693109537
cg21820873,0.9463017153495997
cg01071644,0.7280511578597144
cg08308214,0.9457564379066502
cg06969739,0.8442635917349212
cg14225847,0.6974976036803516
cg22807707,0.9339402355492498
cg22490254,0.21607298642573555
cg12963246,0.07080191182304994
cg24539779,0.06892573088371773
cg03549618,0.8442606300579544
cg03431165,0.586325283005584
cg05159370,0.6466623349724614
cg02773588,0.817349200156197
cg12866229,0.6260652148200353
cg04657325,0.2758140771538531
cg11528835,0.47935762188323944
cg22376864,0.7210483322170118
cg14242696,0.29704358343707865
cg05549685,0.9383612758748591
cg12636325,0.7267692748674344
cg26795340,0.8904014162035498
cg01620672,0.9171963947003337
cg19266387,0.28742350577643955
cg14792075,0.8086463242810096
cg27609217,0.42713630799877905
cg23837623,0.3246903736253985
cg14622857,0.6099165660755502
cg16208084,0.9573326884286238
cg06611426,0.5177359820074503
cg21415385,0.7421424376168577
cg02410480,0.7810078399643405
cg08621445,0.7457216863300954
cg10697491,0.7933112331114627
cg13551269,0.16386677021682697
cg08673054,0.14404970502450473
cg14602222,0.7082277721194019
cg25811633,0.38775021648367325
cg00848780,0.32121716366396286
cg19811761,0.0956755995142322
cg03261473,0.8818800938294764
cg06487870,0.8491594292490586
cg07455279,0.2875785326136668
cg18447299,0.808206180811881
cg25142479,0.7946884772671408
cg11423680,0.6860114261812073
cg01650726,0.21277412836600115
cg00203124,0.44863094148869326
cg26062204,0.855005960201355
cg15660077,0.4792805299902794
cg24564492,0.5658066311779548
cg21155316,0.5661158377930335
cg04403423,0.811910124036506
cg13438337,0.5734696604105202
cg22514756,0.7878638849799388
cg18800681,0.910118086692085
cg24516497,0.7722239610227865
cg20198183,0.8979788678380539
cg19230867,0.720628524870477
cg01951963,0.5121666523623315
cg02637282,0.23377669810374385
cg14210119,0.5305350813602602
cg23575099,0.9121367783499239
cg27324823,0.9010945586449264
cg05328667,0.8760892754333904
cg04420349,0.7209090594384082
cg18713748,0.43759401914182233
cg11801110,0.8569354461230982
cg08986840,0.21831544250372312
cg01771737,0.861238106196491
cg07909178,0.49101685155666375
cg04064452,0.25452649110742165
cg03313447,0.5388758546337172
cg07345016,0.8762038443085148
cg27019030,0.22966311943099377
cg04107994,0.7986523612742844
cg13026137,0.5646860773205086
cg02993564,0.8408117156088006
cg00495693,0.2865523506218634
cg14213590,0.4195581512842012
cg00057722,0.4802792926883301
cg05405389,0.7771878867852439
cg17431739,0.36673060138827013
cg25432300,0.6124312498631796
cg17354139,0.7772253498321483
cg20454887,0.3181277458765133
cg24883732,0.9230465637135723
cg01916237,0.8668932086485163
cg01525879,0.8202867039678091
cg01655667,0.7153758155310096
cg10502324,0.6395175161654193
cg18157896,0.43078563828006694
cg23614816,0.9498737939307373
cg20840847,0.8728157652766213
cg18708233,0.6342157222315031
cg24313303,0.11196559759456128
cg23983449,0.6408925836266273
cg21127580,0.8366212895028896
cg18561945,0.39375206601267093
cg09493583,0.9195113676300866
cg05579037,0.8567590501574628
cg20841748,0.6972964644546938
cg00078085,0.10369553857518803
cg06795649,0.5856272640051663
cg18091264,0.5963236102500613
cg02834909,0.5242822554897796
cg21212995,0.4268738595087983
cg10965178,0.7917842227268892
cg18500300,0.5175993218537235
cg07451297,0.30086005501225926
cg19178742,0.22313285578525482
cg13763289,0.7422615722148138
cg01877450,0.5418730777328753
cg10852045,0.804127777178193
cg16177830,0.9085086106036626
cg11029716,0.5485682445403386
cg20807254,0.75496860568882
cg06728658,0.37665565957584696
cg13473274,0.7094878459242213
cg18950481,0.8725463446880635
cg27227029,0.24355071281728596
cg01420388,0.5372803907291479
cg18453576,0.7986595822426178
cg24445165,0.9275939024212783
cg09547314,0.9183359119140261
cg21171625,0.6883266799523265
cg12208353,0.9142351924093423
cg04640675,0.040906689726436844
cg05340048,0.8829291786596468
cg20086660,0.8521458939455078
cg00421693,0.8199578173837601
cg09888026,0.32693648022854377
cg09222884,0.8873369716838179
cg24047802,0.7430427748271263
cg23661343,0.09937105082937084
cg08578323,0.9565767858442935
cg13447080,0.6618648585948493
cg19414598,0.09838755196695402
cg07955105,0.9234074220246146
cg13483263,0.7129047735270397
cg04876407,0.7246858978842797
cg14639185,0.8822970781910927
cg23680518,0.7973985696123453
cg05551922,0.09423715033696099
cg24718465,0.2642476115756188
cg10311132,0.162168597131915
cg20792408,0.7569100491886346
cg23623851,0.8085152807317023
cg11123440,0.6988548441819704
cg10177030,0.8578611520758401
cg02756856,0.7595263865590094
cg20584203,0.48109878773766523
cg01446894,0.567794873772759
cg05887821,0.9340476521387665
cg16190718,0.7671768675404814
cg13250324,0.9160185305260867
cg01718139,0.5208762045303014
cg02308296,0.9258440271668075
cg25425994,0.8409129666792216
cg24851818,0.7400627440574754
cg14259326,0.93957802556595
cg17471425,0.23478576331597575
cg26406563,0.4321391842722738
cg20430047,0.5449488777495473
cg24448340,0.3929795054462766
cg17461214,0.8980791670640762
cg22970435,0.20772717127245
cg12939085,0.6963156473170924
cg04736217,0.6310664573160003
cg19662895,0.46484835670701535
cg22247664,0.09715566909564244
cg20810975,0.30787789159980644
cg09310733,0.9084562819769595
cg01640945,0.8395069274466882
cg27198632,0.23519915198948002
cg16190478,0.6754706442634043
cg10868445,0.8099986672773193
cg07581775,0.4075873036386681
cg01161055,0.9035773226985879
cg17843887,0.9349531904024754
cg15877936,0.9026836328517017
cg02566259,0.39864149844939345
cg26413855,0.8517718009225923
cg24793722,0.5936183737393355
cg12404590,0.7424442325025419
cg25456849,0.47033750597095014
cg18016565,0.200727364979198
cg04149015,0.7136525405762758
cg00954382,0.2257408147110982
cg04865113,0.8625296012336675
cg10938586,0.07054097237910047
cg13356455,0.9174690877273822
cg02624770,0.17071194884213636
cg02619661,0.1715352432540393
cg20441701,0.37676588929147103
cg01076970,0.5535742268498418
cg13375571,0.9167660907225657
cg26518932,0.8876681190729593
cg06707899,0.52784448928856
cg19351954,0.7618753238085436
cg16449012,0.7891321145051515
cg26611328,0.7347880824249107
cg18305433,0.8944625498232972
cg00319655,0.21582858219077483
cg16059991,0.7793228381349546
cg19166759,0.930698720694373
cg25929976,0.7381818221088012
cg16294668,0.3448376095571768
cg07104417,0.7535796317963871
cg21994822,0.7087391288620853
cg09668627,0.7790223529132967
cg00812799,0.8513640557778195
cg04628174,0.5388283057528691
cg01039401,0.768271573733081
cg11577454,0.8786808974920142
cg09562675,0.7835260291119469
cg16305787,0.8667242725959661
cg09406615,0.5906745254492521
cg20212912,0.5048309851776521
cg02311193,0.5040708582799268
cg09586183,0.35333759477482335
cg18772531,0.8625083725140613
cg09096787,0.2358633208122693
cg11682508,0.6025587154667027
cg24674445,0.10012823512931585
cg24350475,0.6720818561740597
cg01755541,0.4004637537500662
cg03493211,0.6478166198730775
cg19978055,0.8821313047339364
cg21402748,0.5577411997114265
cg06916446,0.07070872141814512
cg06899313,0.4089392339792057
cg09195098,0.34328118834832827
cg05141059,0.38525711027497606
cg25717438,0.14146539338338143
cg15926671,0.35762676239473684
cg25787131,0.9524805902774471
cg04833017,0.19667754094509193
cg23433345,0.42272606151467024
cg21180572,0.33597117098524354
cg00252934,0.8262079164090469
cg06767681,0.8074132888309645
cg23703062,0.29881573311189347
cg24348573,0.3360433210540618
cg11966998,0.59683576208825
cg07015803,0.8023057010748436
